uid,type,value,timestamp,extra
41,final_answer,p120a1,1521514581,url:/record_linkage
41,final_answer,p282a1,1521514581,url:/record_linkage
41,final_answer,p297a1,1521514581,url:/record_linkage
41,final_answer,p318a1,1521514581,url:/record_linkage
41,final_answer,p72a1,1521514581,url:/record_linkage
41,final_answer,p14a1,1521514581,url:/record_linkage
41,answer,p217a1,1521514583,url:/record_linkage
41,answer,p142a1,1521514583,url:/record_linkage
41,answer,p251a1,1521514584,url:/record_linkage
41,answer,p329a1,1521514585,url:/record_linkage
41,answer,p87a1,1521514585,url:/record_linkage
41,answer,p357a1,1521514587,url:/record_linkage
41,next_page,/record_linkage,1521514588,url:/record_linkage
41,final_answer,p217a1,1521514588,url:/record_linkage
41,final_answer,p142a1,1521514588,url:/record_linkage
41,final_answer,p251a1,1521514588,url:/record_linkage
41,final_answer,p329a1,1521514588,url:/record_linkage
41,final_answer,p87a1,1521514588,url:/record_linkage
41,final_answer,p357a1,1521514588,url:/record_linkage
41,answer,p183a1,1521514590,url:/record_linkage
41,answer,p54a1,1521514591,url:/record_linkage
41,answer,p135a1,1521514592,url:/record_linkage
41,answer,p177a1,1521514592,url:/record_linkage
41,answer,p114a1,1521514593,url:/record_linkage
41,answer,p100a1,1521514594,url:/record_linkage
41,next_page,/record_linkage,1521514595,url:/record_linkage
41,final_answer,p183a1,1521514595,url:/record_linkage
41,final_answer,p54a1,1521514595,url:/record_linkage
41,final_answer,p135a1,1521514595,url:/record_linkage
41,final_answer,p177a1,1521514595,url:/record_linkage
41,final_answer,p114a1,1521514595,url:/record_linkage
41,final_answer,p100a1,1521514595,url:/record_linkage
41,answer,p39a1,1521514598,url:/record_linkage
41,answer,p155a1,1521514599,url:/record_linkage
41,answer,p207a1,1521514599,url:/record_linkage
41,answer,p159a1,1521514600,url:/record_linkage
41,answer,p309a1,1521514600,url:/record_linkage
41,answer,p31a1,1521514601,url:/record_linkage
41,next_page,/record_linkage,1521514602,url:/record_linkage
41,final_answer,p39a1,1521514602,url:/record_linkage
41,final_answer,p155a1,1521514602,url:/record_linkage
41,final_answer,p207a1,1521514602,url:/record_linkage
41,final_answer,p159a1,1521514602,url:/record_linkage
41,final_answer,p309a1,1521514602,url:/record_linkage
41,final_answer,p31a1,1521514602,url:/record_linkage
41,answer,p236a1,1521514604,url:/record_linkage
41,answer,p259a1,1521514605,url:/record_linkage
41,answer,p81a1,1521514605,url:/record_linkage
41,answer,p349a1,1521514606,url:/record_linkage
41,answer,p11a1,1521514607,url:/record_linkage
41,answer,p264a1,1521514608,url:/record_linkage
41,jumping,/record_linkage,1521514609,url:/record_linkage
41,final_answer,p236a1,1521514609,url:/record_linkage
41,final_answer,p259a1,1521514609,url:/record_linkage
41,final_answer,p81a1,1521514609,url:/record_linkage
41,final_answer,p349a1,1521514609,url:/record_linkage
41,final_answer,p11a1,1521514609,url:/record_linkage
41,final_answer,p264a1,1521514609,url:/record_linkage
41,session_end,1521514608,1521514608,source:server
41,performance1,17 out of 36,1521514608,source:server
41,performance2,0 out of 271,1521514608,source:server
41,final_KAPR_section1,0,1521514608,source:server|total:0.0
12,session_start,1521475482,1521475482,source:server
36,session_start,1521493110,1521493110,source:server
23,session_start,1521488756,1521488756,source:server
23,main_section_start,1521488765,1521488765,url:/record_linkage
